EVENT_ID,CZ_NAME_STR,BEGIN_LOCATION,BEGIN_DATE,BEGIN_TIME,EVENT_TYPE,MAGNITUDE,TOR_F_SCALE,DEATHS_DIRECT,INJURIES_DIRECT,DAMAGE_PROPERTY_NUM,DAMAGE_CROPS_NUM,STATE_ABBR,CZ_TIMEZONE,MAGNITUDE_TYPE,EPISODE_ID,CZ_TYPE,CZ_FIPS,WFO,INJURIES_INDIRECT,DEATHS_INDIRECT,SOURCE,FLOOD_CAUSE,TOR_LENGTH,TOR_WIDTH,BEGIN_RANGE,BEGIN_AZIMUTH,END_RANGE,END_AZIMUTH,END_LOCATION,END_DATE,END_TIME,BEGIN_LAT,BEGIN_LON,END_LAT,END_LON
353098,SANTA CRUZ MOUNTAINS (ZONE), ,11/30/2011,1000,High Wind,61.00, ,0,0,150000,0,CA,PST-8,EG,58921,Z,512,MTR,0,0,Newspaper, , , , , , , , ,11/30/2011,2000, , , , 
353337,SAN FRANCISCO BAY SHORELINE (ZONE), ,11/30/2011,1800,Strong Wind,47.00, ,0,0,100,0,CA,PST-8,EG,58921,Z,508,MTR,0,0,State Official, , , , , , , , ,11/30/2011,2359, , , , 
353789,SAN FRANCISCO BAY SHORELINE (ZONE), ,11/30/2011,2000,Strong Wind,35.00, ,0,0,13200,0,CA,PST-8,EG,58921,Z,508,MTR,0,0,Newspaper, , , , , , , , ,11/30/2011,2345, , , , 
356749,SANTA CRUZ MOUNTAINS (ZONE), ,12/01/2011,0,Strong Wind,39.00, ,0,0,50000,0,CA,PST-8,EG,58935,Z,512,MTR,0,0,County Official, , , , , , , , ,12/03/2011,1053, , , , 
356743,SAN FRANCISCO PENINSULA COAST (ZONE), ,12/01/2011,0,Strong Wind,38.00, ,0,0,4500,0,CA,PST-8,EG,58935,Z,509,MTR,0,0,Newspaper, , , , , , , , ,12/02/2011,1200, , , , 
356745,SAN FRANCISCO BAY SHORELINE (ZONE), ,12/01/2011,300,Strong Wind,39.00, ,0,0,25000,0,CA,PST-8,EG,58935,Z,508,MTR,0,0,Newspaper, , , , , , , , ,12/01/2011,1159, , , , 
356748,SANTA CRUZ MOUNTAINS (ZONE), ,12/01/2011,647,Strong Wind,39.00, ,0,0,10000,0,CA,PST-8,EG,58935,Z,512,MTR,0,0,Department of Highways, , , , , , , , ,12/01/2011,2300, , , , 
356752,SAN FRANCISCO BAY SHORELINE (ZONE), ,12/02/2011,303,Strong Wind,39.00, ,0,0,1500,0,CA,PST-8,EG,58935,Z,508,MTR,0,0,Department of Highways, , , , , , , , ,12/02/2011,440, , , , 
361922,SAN FRANCISCO BAY SHORELINE (ZONE), ,01/21/2012,855,Debris Flow, , ,0,0,75000,0,CA,PST-8, ,60622,Z,508,MTR,0,0,Newspaper, , , , , , , , ,01/23/2012,600, , , , 
373297,SAN MATEO CO.,PACIFICA,03/14/2012,0,Heavy Rain, , ,0,5,50000,0,CA,PST-8, ,62379,C,81,MTR,0,0,Newspaper, , , ,0,N,0,N,PACIFICA,03/16/2012,1100,37.63,-122.45,37.63,-122.45
373300,SANTA CRUZ MOUNTAINS (ZONE), ,03/14/2012,1800,Debris Flow, , ,0,0,30000,0,CA,PST-8, ,62379,Z,512,MTR,0,0,Newspaper, , , , , , , , ,03/15/2012,2300, , , , 
373231,SAN FRANCISCO BAY SHORELINE (ZONE), ,03/15/2012,400,Strong Wind,35.00, ,1,4,12500,0,CA,PST-8,EG,62379,Z,508,MTR,0,0,Newspaper, , , , , , , , ,03/15/2012,430, , , , 
373315,SAN FRANCISCO BAY SHORELINE (ZONE), ,03/16/2012,2200,Strong Wind,35.00, ,0,0,2000,0,CA,PST-8,EG,62379,Z,508,MTR,0,0,State Official, , , , , , , , ,03/16/2012,2300, , , , 
373316,SANTA CRUZ MOUNTAINS (ZONE), ,03/17/2012,600,Strong Wind,35.00, ,0,0,2000,0,CA,PST-8,EG,62381,Z,512,MTR,0,0,State Official, , , , , , , , ,03/17/2012,700, , , , 
420049,SAN FRANCISCO PENINSULA COAST (ZONE), ,11/28/2012,1118,High Wind,53.00, ,0,0,1000,0,CA,PST-8,MG,69893,Z,509,MTR,0,0,RAWS, , , , , , , , ,11/28/2012,1118, , , , 
420057,SAN FRANCISCO BAY SHORELINE (ZONE), ,11/28/2012,1200,Strong Wind,48.00, ,0,0,500,0,CA,PST-8,EG,69893,Z,508,MTR,0,0,Newspaper, , , , , , , , ,11/28/2012,1200, , , , 
420051,SANTA CRUZ MOUNTAINS (ZONE), ,11/28/2012,1232,High Wind,65.00, ,0,0,0,0,CA,PST-8,MG,69893,Z,512,MTR,0,0,RAWS, , , , , , , , ,11/28/2012,1232, , , , 
420056,SANTA CRUZ MOUNTAINS (ZONE), ,11/30/2012,232,High Wind,73.00, ,0,0,0,0,CA,PST-8,MG,69893,Z,512,MTR,0,0,RAWS, , , , , , , , ,11/30/2012,232, , , , 
